subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,108,arrow,valid,left,-0.749541829844,left,0.069063923521,left,-49.4697607697,-374.000927988,4.55821895239,left,362.205399666,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,109,arrow,valid,right,0.218307543468,right,0.478365981536,right,14.4082978689,324.388367026,31.5721547814,timeout,1500.0,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,110,arrow,invalid,left,-0.0975590293611,right,-0.315189465477,right,-6.43889593784,330.27216721,-20.8025047215,right,374.013411812,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,111,arrow,invalid,left,-1.03737828739,right,-1.61842804555,right,-68.4669669679,351.532753079,-106.816251007,timeout,1500.0,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,112,word,invalid,right,-0.504636148702,left,-1.03174343771,left,-33.3059858143,-351.890983958,-68.0950668887,left,429.137845524,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,113,arrow,valid,left,-0.333853460796,left,-1.39696663174,left,-22.0343284125,-376.09867953,-92.1997976949,left,346.837059595,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,114,word,valid,left,0.212382633296,left,0.824010275426,left,14.0172537975,-323.619740293,54.3846781781,left,325.008082204,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,115,arrow,invalid,right,0.822210180188,left,-0.434671968075,left,54.2658718924,-380.197264505,-28.688349893,right,230.652177241,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,116,arrow,valid,right,-0.693827633176,right,0.460784385429,right,-45.7926237896,364.964826718,30.4117694383,right,323.904101737,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,117,word,valid,left,-0.387435240164,left,-0.885903893102,left,-25.5707258508,-378.035014462,-58.4696569447,left,421.230094507,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,118,arrow,valid,right,-0.840029602201,right,1.14929473581,right,-55.4419537453,354.941489399,75.8534525637,right,427.397532389,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,119,arrow,invalid,right,-2.33708945968,left,-0.798851875509,left,-154.247904339,-353.336394804,-52.7242237836,left,465.186370537,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,120,word,invalid,right,-0.63901170552,left,2.05050908007,left,-42.1747725643,-353.071463757,135.333599285,left,432.916473132,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,121,arrow,valid,left,0.567182573333,left,-1.92134174478,left,37.43404984,-361.978871033,-126.808555155,left,277.736984659,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,122,arrow,valid,right,-1.60439233627,right,-0.507128706618,right,-105.889894194,371.648378694,-33.4704946368,right,329.497303348,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,123,arrow,valid,right,0.783830678999,right,0.411802844123,right,51.7328248139,341.455570114,27.1789877121,right,291.246898938,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,124,arrow,valid,right,-1.97556131218,right,-1.74600990197,right,-130.387046604,367.344752229,-115.23665353,right,294.338620268,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,125,word,valid,right,0.0792474837417,right,0.966475692829,right,5.23033392695,335.583137231,63.7873957267,right,316.77320227,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,126,word,valid,left,2.19524927193,left,-0.620243095331,left,144.886451947,-327.337327101,-40.9360442918,left,348.836323712,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,127,arrow,invalid,right,-1.12771268009,left,-0.964436920708,left,-74.4290368861,-320.409210808,-63.6528367667,left,437.639677897,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,128,word,valid,right,0.543832688717,right,0.248290887458,right,35.8929574553,324.09686854,16.3871985722,left,426.081654616,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,129,word,invalid,left,-0.184760479306,right,-0.278296721557,right,-12.1941916342,380.583574081,-18.3675836227,right,439.84795874,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,130,word,valid,right,0.186734619566,right,0.753226879835,right,12.3244848913,343.590655262,49.7129740691,right,522.949922364,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,132,word,invalid,right,0.686966637517,left,-1.15471713291,left,45.3397980761,-359.928804357,-76.2113307721,left,327.469871845,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,133,word,invalid,left,0.118286912654,right,0.0900996688276,right,7.80693623516,380.011762637,5.94657814262,right,288.967559114,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,134,word,invalid,right,-0.162687260609,left,-0.83651085822,left,-10.7373592002,-378.605926562,-55.2097166425,left,323.944433127,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,135,arrow,valid,right,1.41134071858,right,1.27534270639,right,93.1484874265,339.892823389,84.1726186215,timeout,1500.0,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,136,arrow,invalid,right,-0.997433810122,left,1.56047821267,left,-65.830631468,-336.962876779,102.991562036,left,363.298497163,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,137,arrow,valid,left,-0.409056297268,left,1.07228651559,left,-26.9977156197,-367.776004918,70.7709100287,left,323.342989665,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,138,arrow,valid,left,0.309154838302,left,-1.61957065933,left,20.4042193279,-343.771923427,-106.891663516,left,277.142262552,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,139,word,valid,right,1.17678227422,right,-1.82717393344,right,77.6676300985,362.715224099,-120.593479607,right,333.672198933,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,140,arrow,invalid,right,-0.940410301676,left,-0.25476658737,left,-62.0670799106,-328.481095459,-16.8145947665,timeout,1500.0,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,141,arrow,valid,left,-1.03098696065,left,1.96154884232,left,-68.0451394028,-353.184219173,129.462223593,left,378.581373952,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,142,arrow,invalid,right,-0.98081054188,left,-2.71099196411,left,-64.7334957641,-362.17478728,-178.925469631,left,434.369348455,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,143,word,valid,left,-1.6710188567,left,-1.10405365339,left,-110.287244542,-358.039213641,-72.8675411235,left,391.454635654,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,144,word,valid,right,-0.382057846151,right,-0.0276440399019,right,-25.215817846,357.694324067,-1.82450663353,right,534.519789275,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,145,arrow,valid,right,0.718008046947,right,-0.0513717522607,right,47.3885310985,323.571315777,-3.39053564921,right,351.978618186,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,146,arrow,valid,right,0.34175804677,right,-0.123697535929,right,22.5560310868,369.057971968,-8.1640373713,right,376.429749187,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,147,word,valid,left,-1.82779514655,left,1.04004586299,left,-120.634479672,-365.329638903,68.6430269572,left,326.201687101,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,3,test,148,arrow,invalid,right,0.011586919527,left,-0.177799453766,left,0.764736688779,-326.78138393,-11.7347639485,left,423.570251092,1
